ID_Factura,Fecha_Venta,ID_Cliente,Categoria_Producto,Precio_Unitario,Cantidad,Canal_Venta
FAC_2197,2026-06-07,CLI_0087,Forros_Asiento,159415,2,WhatsApp
FAC_1612,2025-08-08,CLI_0066,Forros_Asiento,178008,2,Tienda Física
FAC_1494,2026-07-27,CLI_0103,Tapetes,89869,2,Web
FAC_1402,2025-11-22,, Forros_Asiento ,149282,1,Tienda Física
FAC_1560,2025-09-27,CLI_0216,Tapetes,89424,1,Tienda Física
FAC_1760,2026-02-27,CLI_0028,tapetes,88575,1,Tienda Física
FAC_2195,2025-08-04,CLI_0207,Forros_Asiento,137704,-2,Tienda Física
FAC_1870,2025-10-22,CLI_0115,Tapetes,97468,1,Web
FAC_1160,2026-04-02,CLI_0049,Cubre_Volantes,37506,1,WhatsApp
FAC_1895,2026-06-20,CLI_0132,Forros_Asiento,160357,1,Tienda Física
FAC_2200,2026-01-09,CLI_0188,Tapetes,85789,1,Tienda Física
FAC_1048,2026-03-13,,Forros_Asiento,147331,1,Tienda Física
FAC_1610,2025-10-07,CLI_0181,Tapetes,99333,1,Tienda Física
FAC_1719,2026-05-27,CLI_0169,Forros_Asiento,140560,1,Tienda Física
FAC_1383,2026-05-11,CLI_0188,Forros_Asiento,146088,1,Tienda Física
FAC_1109,2025-12-18,CLI_0059,Accesorios,27726,2,WhatsApp
FAC_2135,2025-12-18,CLI_0123,Forros_Asiento,136460,1,Web
FAC_1695,2025-09-11,CLI_0247, Forros_Asiento ,134397,3,Tienda Física
FAC_1362,2026-07-21,CLI_0171,Tapetes,84021,1,Tienda Física
FAC_1280,2026-04-16,CLI_0100,tapetes,22784,2,WhatsApp
FAC_1749,2026-03-01,CLI_0170,Forros_Asiento,129974,1,Tienda Física
FAC_1398,2026-04-18,CLI_0172,Forros_Asiento,134915,1,WhatsApp
FAC_1321,2025-12-13,CLI_0020,tapetes,48684,1,WhatsApp
FAC_1709,2025-08-04,CLI_0092,Cubre_Volantes,41911,1,Tienda Física
FAC_1450,2025-11-24,CLI_0069,Forros_Asiento,159318,2,Web
FAC_1999,2026-06-05,CLI_0030,Cubre_Volantes,42720,1,Tienda Física
FAC_1618,2026-07-01,,Accesorios,23360,1,Tienda Física
FAC_1881,2026-04-29,CLI_0163,Tapetes,89548,1,WhatsApp
FAC_1406,2026-05-19,,Forros_Asiento,153142,1,Tienda Física
FAC_1332,2026-06-29,CLI_0256,tapetes,139012,1,Web
FAC_1735,2025-08-15,CLI_0255,Forros_Asiento,150003,2,Tienda Física
FAC_1025,2026-04-28,CLI_0126, Forros_Asiento ,84931,-1,WhatsApp
FAC_1981,2026-04-25,CLI_0204,Forros_Asiento,163172,1,Tienda Física
FAC_1649,2025-08-27,CLI_0085,Tapetes,75107,-2,WhatsApp
FAC_1316,2026-05-16,CLI_0114,Forros_Asiento,129922,2,Tienda Física
FAC_2001,2025-12-01,CLI_0115, Forros_Asiento ,163425,1,WhatsApp
FAC_1133,2026-02-08,CLI_0211, Forros_Asiento ,28604,1,Tienda Física
FAC_1408,2025-11-16,CLI_0170,Forros_Asiento,132431,3,WhatsApp
FAC_1793,2025-09-15,CLI_0072,Accesorios,22112,1,Tienda Física
FAC_1618,2025-12-17,CLI_0022,Tapetes,82390,2,WhatsApp
FAC_1312,2025-12-29,CLI_0018,Forros_Asiento,140200,1,Tienda Física
FAC_1443,2025-12-13,CLI_0134,Tapetes,67852,1,WhatsApp
FAC_1683,2026-04-17,CLI_0072,Tapetes,90417,2,WhatsApp
FAC_1788,2025-11-13,CLI_0150,Forros_Asiento,139430,1,Tienda Física
FAC_1095,2025-11-01,CLI_0051,Tapetes,86551,-1,Tienda Física
FAC_1996,2026-05-11,CLI_0233,Forros_Asiento,153691,1,Tienda Física
FAC_1103,2026-05-14,CLI_0269,Forros_Asiento,149316,1,Web
FAC_1363,2025-11-28,CLI_0120,Cubre_Volantes,43673,1,WhatsApp
FAC_2116,2025-09-12,CLI_0210,Forros_Asiento,171214,2,Web
FAC_2192,2026-03-29,,Forros_Asiento,131129,2,Tienda Física
FAC_1833,2025-09-14,CLI_0293, Forros_Asiento ,45097,1,Tienda Física
FAC_1934,2025-11-09,CLI_0174, Forros_Asiento ,51619,1,WhatsApp
FAC_1754,2026-04-05,CLI_0192,Tapetes,83267,2,WhatsApp
FAC_1435,2026-06-15,CLI_0029, Forros_Asiento ,145897,2,Tienda Física
FAC_1519,2026-07-09,,Accesorios,23790,1,WhatsApp
FAC_1552,2026-01-08,CLI_0198,Accesorios,26443,1,Tienda Física
FAC_1866,2025-09-30,CLI_0168,Forros_Asiento,153568,1,Tienda Física
FAC_1116,2026-07-31,CLI_0214,Forros_Asiento,141750,1,Web
FAC_1743,2026-01-10,CLI_0161,Forros_Asiento,120343,2,Tienda Física
FAC_2055,2026-01-06,,Forros_Asiento,150404,-1,Tienda Física
FAC_2017,2026-06-17,CLI_0101,Forros_Asiento,160842,1,WhatsApp
FAC_1263,2026-06-10,CLI_0255,tapetes,119504,3,WhatsApp
FAC_1959,2025-12-19,CLI_0026,Tapetes,87875,1,Tienda Física
FAC_1800,2025-10-14,CLI_0013, Forros_Asiento ,134308,1,Tienda Física
FAC_1428,2026-03-04,CLI_0094,Tapetes,86973,1,Tienda Física
FAC_1721,2025-08-30,CLI_0069,Tapetes,91530,1,Tienda Física
FAC_1237,2025-11-14,,Accesorios,25346,1,Tienda Física
FAC_2077,2025-08-03,CLI_0137,Tapetes,89969,1,Tienda Física
FAC_2180,2026-07-22,CLI_0015,Forros_Asiento,156554,1,Tienda Física
FAC_1711,2026-02-16,CLI_0280,tapetes,91639,1,WhatsApp
FAC_1981,2026-03-13,CLI_0016,Forros_Asiento,141794,1,Tienda Física
FAC_1770,2025-09-25,CLI_0079, Forros_Asiento ,167315,1,Tienda Física
FAC_1921,2025-09-16,,Accesorios,25057,2,Tienda Física
FAC_1354,2026-03-14,CLI_0077,Forros_Asiento,149636,2,WhatsApp
FAC_1372,2026-02-13,CLI_0073,Forros_Asiento,151204,1,Tienda Física
FAC_1161,2026-05-16,CLI_0120,Tapetes,72204,1,Tienda Física
FAC_1258,2026-07-25,CLI_0011,Forros_Asiento,146015,1,Tienda Física
FAC_1085,2025-08-11,CLI_0080,Forros_Asiento,121621,1,WhatsApp
FAC_1348,2025-11-16,CLI_0291,Accesorios,23843,1,Tienda Física
FAC_1231,2025-10-01,CLI_0297,Cubre_Volantes,38720,1,Tienda Física
FAC_2027,2026-07-07,CLI_0259,Forros_Asiento,145000,1,Tienda Física
FAC_1518,2025-08-30,CLI_0226,Forros_Asiento,151732,1,Tienda Física
FAC_2034,2025-11-27,CLI_0199,Tapetes,89711,2,Tienda Física
FAC_1015,2026-07-10,CLI_0106,Accesorios,26569,1,Tienda Física
FAC_2121,2026-05-09,CLI_0024,Tapetes,81026,1,Web
FAC_1639,2026-05-02,CLI_0037,Cubre_Volantes,48060,1,WhatsApp
FAC_1108,2026-01-30,CLI_0053,Tapetes,81784,1,Tienda Física
FAC_1597,2026-02-08,CLI_0100,Forros_Asiento,151678,1,WhatsApp
FAC_1471,2026-02-07,CLI_0165,Forros_Asiento,176183,2,WhatsApp
FAC_1381,2025-08-02,CLI_0166,Tapetes,83312,1,WhatsApp
FAC_1435,2025-08-14,CLI_0123, Forros_Asiento ,19554,1,WhatsApp
FAC_2145,2026-06-19,CLI_0118,Forros_Asiento,14477700,1,Tienda Física
FAC_1550,2025-11-26,CLI_0181,Cubre_Volantes,47335,1,WhatsApp
FAC_1360,2026-07-26,,Tapetes,76225,2,Web
FAC_2093,2026-05-09,CLI_0151,Tapetes,91940,1,Tienda Física
FAC_1743,2026-07-14,CLI_0101,Forros_Asiento,111397,1,WhatsApp
FAC_1351,2025-08-15,CLI_0043,Forros_Asiento,123568,1,Tienda Física
FAC_1412,2025-12-11,CLI_0135,tapetes,20387,2,Tienda Física
FAC_1456,2026-04-26,CLI_0283,Forros_Asiento,139262,1,Tienda Física
FAC_2135,2026-04-05,CLI_0047,Tapetes,95252,1,Tienda Física
FAC_1677,2026-02-15,CLI_0234,Tapetes,85455,2,Tienda Física
FAC_1877,2025-10-09,CLI_0220,Cubre_Volantes,41300,1,Tienda Física
FAC_1579,2025-10-23,CLI_0100,Tapetes,82839,1,WhatsApp
FAC_1669,2026-01-31,CLI_0175,Accesorios,24020,1,Tienda Física
FAC_1451,2025-08-02,CLI_0190, Forros_Asiento ,22067,1,Tienda Física
FAC_1335,2026-07-22,CLI_0007,Forros_Asiento,146998,1,Tienda Física
FAC_1297,2026-07-30,CLI_0250,Forros_Asiento,113764,1,WhatsApp
FAC_1063,2025-10-31,CLI_0263,Tapetes,92569,1,WhatsApp
FAC_1357,2025-10-05,CLI_0009,Forros_Asiento,160869,1,WhatsApp
FAC_1438,2025-12-28,CLI_0078,Tapetes,88802,1,Tienda Física
FAC_2171,2025-10-16,CLI_0104,Tapetes,80732,1,Tienda Física
FAC_1238,2026-06-20,CLI_0022,Forros_Asiento,148914,2,Tienda Física
FAC_1724,2026-06-15,CLI_0262, Forros_Asiento ,45014,2,Tienda Física
FAC_1414,2025-11-19,CLI_0201,Forros_Asiento,129110,2,WhatsApp
FAC_1672,2025-08-19,CLI_0111,Tapetes,89909,2,WhatsApp
FAC_1125,2026-07-11,CLI_0257,Tapetes,85350,2,WhatsApp
FAC_1031,2026-05-05,,Forros_Asiento,165881,1,Web
FAC_2159,2026-07-16,CLI_0199,Tapetes,82290,-1,WhatsApp
FAC_1330,2025-12-23,CLI_0190,Cubre_Volantes,40153,2,Tienda Física
FAC_1582,2026-01-22,CLI_0008,Accesorios,27584,1,Tienda Física
FAC_2044,2026-06-23,CLI_0219,Tapetes,86999,1,Tienda Física
FAC_1299,2025-10-11,CLI_0161,Forros_Asiento,166306,1,Tienda Física
FAC_1883,2026-05-24,CLI_0113,Tapetes,77125,1,WhatsApp
FAC_1359,2026-03-02,,Tapetes,83121,1,WhatsApp
FAC_1534,2026-06-01,CLI_0010,Forros_Asiento,147995,1,WhatsApp
FAC_1053,2026-06-03,CLI_0177, Forros_Asiento ,161701,1,Tienda Física
FAC_1301,2025-09-29,CLI_0218,Accesorios,26778,3,Tienda Física
FAC_1470,2026-07-29,CLI_0253,Forros_Asiento,171983,1,Tienda Física
FAC_2180,2026-01-30,CLI_0235,Forros_Asiento,170164,2,WhatsApp
FAC_1169,2025-10-30,CLI_0225,Accesorios,24399,2,Tienda Física
FAC_1039,2026-07-04,CLI_0062,Cubre_Volantes,46868,1,Web
FAC_2074,2026-03-20,CLI_0292,Tapetes,90667,1,WhatsApp
FAC_1553,2026-06-11,CLI_0114,Cubre_Volantes,54778,2,Tienda Física
FAC_1938,2025-10-01,CLI_0276, Forros_Asiento ,150209,1,Web
FAC_1403,2026-07-21,CLI_0270,Tapetes,88647,1,Tienda Física
FAC_1894,2025-08-16,,Forros_Asiento,160965,1,Tienda Física
FAC_1717,2025-10-02,CLI_0099,Forros_Asiento,158000,1,WhatsApp
FAC_1931,2025-12-12,CLI_0167,Accesorios,25638,1,Tienda Física
FAC_1392,2026-03-03,CLI_0091,Tapetes,83551,1,WhatsApp
FAC_1045,2025-08-20,CLI_0155,Forros_Asiento,179377,1,Tienda Física
FAC_1516,2025-12-30,CLI_0123, Forros_Asiento ,88648,2,WhatsApp
FAC_1187,2025-09-22,CLI_0166,Tapetes,85895,1,Tienda Física
FAC_1468,2025-09-11,CLI_0079,Forros_Asiento,138198,2,Tienda Física
FAC_1731,2026-04-26,CLI_0224,Tapetes,91321,1,Tienda Física
FAC_1670,2026-06-19,,Accesorios,24017,1,Tienda Física
FAC_1454,2025-10-06,CLI_0244,Accesorios,28257,1,WhatsApp
FAC_2072,2026-04-12,,Cubre_Volantes,45185,2,WhatsApp
FAC_1786,2025-11-30,CLI_0221,Tapetes,89061,1,Tienda Física
FAC_1326,2026-04-18,CLI_0178,Forros_Asiento,151296,1,Web
FAC_1975,2026-07-25,CLI_0034,Tapetes,70467,1,Tienda Física
FAC_1461,2025-10-02,CLI_0135,Forros_Asiento,149986,1,Tienda Física
FAC_1513,2025-08-04,CLI_0113,Accesorios,26844,1,Tienda Física
FAC_1376,2025-11-05,CLI_0177,Tapetes,78481,1,WhatsApp
FAC_1245,2026-03-10,CLI_0190,Tapetes,89108,2,WhatsApp
FAC_1874,2026-04-12,CLI_0204,Accesorios,26819,3,Tienda Física
FAC_1670,2026-01-15,CLI_0083,Tapetes,104882,1,Web
FAC_1941,2026-04-07,CLI_0171,Forros_Asiento,149136,1,Tienda Física
FAC_1943,2025-12-12,CLI_0129,Accesorios,21043,2,Tienda Física
FAC_1025,2026-06-07,CLI_0127,Tapetes,83237,2,Tienda Física
FAC_1123,2026-03-13,CLI_0280, Forros_Asiento ,45859,1,Tienda Física
FAC_1772,2026-03-06,CLI_0141,Forros_Asiento,158827,2,WhatsApp
FAC_1102,2026-03-21,CLI_0159,tapetes,88337,1,WhatsApp
FAC_1819,2026-07-23,CLI_0075,Tapetes,78266,2,WhatsApp
FAC_1733,2026-02-13,CLI_0077,Tapetes,89857,1,Web
FAC_1317,2025-08-14,CLI_0077,Accesorios,24152,1,WhatsApp
FAC_2198,2026-01-07,CLI_0026,Forros_Asiento,144908,1,Tienda Física
FAC_1455,2026-01-21,CLI_0194, Forros_Asiento ,161199,1,WhatsApp
FAC_1169,2026-04-09,CLI_0153,Forros_Asiento,149411,1,WhatsApp
FAC_1799,2026-07-10,CLI_0139,Tapetes,91789,1,Tienda Física
FAC_1074,2026-07-28,,Tapetes,84218,1,Tienda Física
FAC_1937,2026-05-07,CLI_0153,Tapetes,86991,2,Tienda Física
FAC_1016,2025-11-28,,Tapetes,89172,1,Tienda Física
FAC_1320,2025-11-28,CLI_0161,Forros_Asiento,173307,1,Tienda Física
FAC_1763,2025-11-03,CLI_0272,Accesorios,25546,1,Tienda Física
FAC_1919,2026-02-08,CLI_0275,Forros_Asiento,150086,2,Web
FAC_1569,2025-08-05,CLI_0046,Accesorios,25636,1,Tienda Física
FAC_1008,2025-10-03,CLI_0152,Accesorios,22533,1,WhatsApp
FAC_1433,2026-07-23,CLI_0191,Tapetes,64393,1,Tienda Física
FAC_1848,2026-02-15,CLI_0177,Forros_Asiento,152241,2,Tienda Física
FAC_1791,2026-02-24,CLI_0226,Cubre_Volantes,45466,1,Tienda Física
FAC_1923,2026-02-27,CLI_0043,Forros_Asiento,160865,-1,Tienda Física
FAC_1118,2025-10-28,CLI_0022,Forros_Asiento,141067,1,WhatsApp
FAC_1122,2025-11-20,CLI_0216, Forros_Asiento ,73579,1,Tienda Física
FAC_2026,2026-02-14,CLI_0036,Tapetes,109953,1,Tienda Física
FAC_1560,2025-11-23,,Forros_Asiento,168808,1,WhatsApp
FAC_1843,2025-10-04,CLI_0287,Tapetes,84350,1,Tienda Física
FAC_1882,2026-02-13,CLI_0259,Forros_Asiento,173721,-1,WhatsApp
FAC_1349,2026-07-15,CLI_0109,Tapetes,84954,1,WhatsApp
FAC_2032,2026-04-10,CLI_0071,tapetes,27048,1,Tienda Física
FAC_1667,2025-11-22,CLI_0084,Tapetes,72360,1,Tienda Física
FAC_1781,2026-07-02,CLI_0065,Forros_Asiento,137767,1,Tienda Física
FAC_1618,2026-01-05,CLI_0149,Tapetes,95646,1,WhatsApp
FAC_1583,2025-09-09,CLI_0286,Forros_Asiento,140123,1,Tienda Física
FAC_1123,2025-10-19,,Tapetes,87241,2,WhatsApp
FAC_1120,2026-02-06,CLI_0238, Forros_Asiento ,169361,3,WhatsApp
FAC_1146,2026-03-09,CLI_0186,Accesorios,25033,1,Tienda Física
FAC_1474,2026-02-20,CLI_0138,Forros_Asiento,134427,2,WhatsApp
FAC_1165,2025-11-13,CLI_0288,Forros_Asiento,165403,1,Tienda Física
FAC_1072,2026-02-03,CLI_0106,Accesorios,28116,1,Tienda Física
FAC_1984,2025-11-22,CLI_0022,Tapetes,79161,2,Tienda Física
FAC_1738,2025-09-05,CLI_0168,Accesorios,25198,2,Tienda Física
FAC_1530,2026-04-06,CLI_0299,Tapetes,72675,1,Tienda Física
FAC_2080,2025-10-15,CLI_0272,Forros_Asiento,134822,2,WhatsApp
FAC_1640,2025-11-20,CLI_0192,Forros_Asiento,145913,2,Tienda Física
FAC_1836,2026-05-22,CLI_0082,Forros_Asiento,147297,2,Tienda Física
FAC_1287,2025-10-16,CLI_0077,Tapetes,88791,1,Web
FAC_2012,2026-07-12,CLI_0125,Forros_Asiento,166262,1,WhatsApp
FAC_1050,2026-06-14,CLI_0105,Accesorios,28949,1,Tienda Física
FAC_1228,2026-04-22,CLI_0236,Tapetes,74697,1,Tienda Física
FAC_1274,2025-11-26,CLI_0188,Accesorios,22486,1,Tienda Física
FAC_1298,2025-09-18,CLI_0048, Forros_Asiento ,144792,2,Tienda Física
FAC_1173,2025-12-24,CLI_0104,Accesorios,25315,1,Tienda Física
FAC_1934,2025-12-28,CLI_0167,Forros_Asiento,161997,1,Tienda Física
FAC_1562,2025-08-10,CLI_0138,Tapetes,68009,1,WhatsApp
FAC_1664,2026-01-26,CLI_0231,Cubre_Volantes,45873,2,WhatsApp
FAC_1816,2026-04-11,CLI_0080,Forros_Asiento,125519,-1,Tienda Física
FAC_1655,2026-07-13,CLI_0099,Forros_Asiento,177868,2,Tienda Física
FAC_2176,2026-07-03,CLI_0197,Accesorios,25630,2,Tienda Física
FAC_1358,2026-06-15,CLI_0130,Forros_Asiento,165772,1,Tienda Física
FAC_1458,2026-07-24,CLI_0290,Forros_Asiento,147644,2,Web
FAC_1404,2025-09-28,CLI_0194, Forros_Asiento ,47739,1,Tienda Física
FAC_1523,2026-06-30,CLI_0008,Forros_Asiento,145014,2,Web
FAC_2173,2026-07-11,CLI_0139,Forros_Asiento,137038,1,Tienda Física
FAC_1528,2025-08-27,CLI_0196,Cubre_Volantes,39011,1,Tienda Física
FAC_1008,2026-05-11,CLI_0241, Forros_Asiento ,45462,1,Tienda Física
FAC_1646,2026-05-29,CLI_0056,Tapetes,72923,2,Web
FAC_1866,2025-08-17,CLI_0023,Cubre_Volantes,45280,1,WhatsApp
FAC_1535,2026-07-29,CLI_0077,Forros_Asiento,137478,1,Tienda Física
FAC_1159,2026-05-29,CLI_0297,Forros_Asiento,127026,2,Tienda Física
FAC_1346,2026-02-13,CLI_0105,Forros_Asiento,178282,1,Tienda Física
FAC_1687,2026-03-06,CLI_0270,Forros_Asiento,167379,1,Tienda Física
FAC_1877,2026-07-17,CLI_0253,Forros_Asiento,150508,1,Tienda Física
FAC_1779,2026-03-22,CLI_0031, Forros_Asiento ,89266,2,WhatsApp
FAC_1854,2026-03-24,CLI_0253,Forros_Asiento,138431,1,Tienda Física
FAC_1539,2025-11-16,CLI_0228, Forros_Asiento ,130287,2,WhatsApp
FAC_1455,2025-12-31,CLI_0165,Accesorios,18489,1,Tienda Física
FAC_1899,2026-06-19,CLI_0136,tapetes,39440,2,WhatsApp
FAC_1980,2025-10-04,CLI_0139,Tapetes,83503,1,Tienda Física
FAC_1355,2026-03-17,,Tapetes,96373,2,WhatsApp
FAC_1484,2026-07-22,CLI_0088,Tapetes,74500,1,Web
FAC_1746,2025-11-27,CLI_0266, Forros_Asiento ,94266,1,WhatsApp
FAC_1012,2026-03-05,CLI_0084, Forros_Asiento ,164280,3,Tienda Física
FAC_1837,2026-03-22,CLI_0043,Forros_Asiento,139987,2,Tienda Física
FAC_1739,2026-02-02,CLI_0059,Forros_Asiento,142765,2,WhatsApp
FAC_1217,2025-11-13,CLI_0289,Accesorios,25102,1,Web
FAC_1691,2026-01-22,CLI_0279,Cubre_Volantes,44021,-2,WhatsApp
FAC_1264,2026-02-22,CLI_0234,Forros_Asiento,144318,3,WhatsApp
FAC_1065,2025-09-25,CLI_0075, Forros_Asiento ,168119,-1,Tienda Física
FAC_2176,2026-06-21,CLI_0066,Forros_Asiento,136514,1,Tienda Física
FAC_1307,2026-07-08,CLI_0133,Accesorios,21617,1,Tienda Física
FAC_1086,2025-10-20,CLI_0270,Tapetes,83069,1,WhatsApp
FAC_1864,2026-04-18,CLI_0111,Tapetes,100457,1,Tienda Física
FAC_1258,2026-07-24,CLI_0083,Tapetes,71363,1,Tienda Física
FAC_2125,2026-05-12,CLI_0131, Forros_Asiento ,138810,1,Tienda Física
FAC_1308,2025-09-11,CLI_0251,Forros_Asiento,173237,2,WhatsApp
FAC_1533,2025-09-29,CLI_0052, Forros_Asiento ,146705,1,Tienda Física
FAC_2089,2026-07-09,,Accesorios,27014,1,WhatsApp
FAC_1813,2025-08-08,CLI_0128, Forros_Asiento ,76027,1,WhatsApp
FAC_1893,2026-05-18,CLI_0140,Forros_Asiento,139318,3,Web
FAC_1683,2026-04-23,CLI_0011,Cubre_Volantes,47703,1,WhatsApp
FAC_1482,2025-12-31,,Forros_Asiento,147410,2,WhatsApp
FAC_1430,2026-05-07,CLI_0105,Accesorios,24606,1,Web
FAC_1891,2025-10-28,CLI_0289,Tapetes,76112,1,Tienda Física
FAC_1661,2026-03-19,CLI_0207,Tapetes,76828,1,Tienda Física
FAC_1599,2025-11-13,CLI_0183,Tapetes,81200,1,Tienda Física
FAC_1831,2026-07-18,CLI_0215,Forros_Asiento,152119,1,Tienda Física
FAC_1124,2026-07-28,CLI_0093,tapetes,79320,1,Tienda Física
FAC_1620,2026-07-23,CLI_0103,Tapetes,92143,3,Tienda Física
FAC_1476,2026-05-19,CLI_0152,Accesorios,23389,1,Tienda Física
FAC_1621,2026-04-16,CLI_0128,Tapetes,84937,1,WhatsApp
FAC_2064,2026-03-07,CLI_0254, Forros_Asiento ,166873,1,WhatsApp
FAC_1060,2025-12-11,CLI_0105, Forros_Asiento ,83749,-1,Tienda Física
FAC_1513,2025-10-22,CLI_0119,Accesorios,29049,1,Tienda Física
FAC_1416,2026-03-25,,Tapetes,88682,1,Tienda Física
FAC_1815,2025-12-06,CLI_0168,Tapetes,92284,1,Tienda Física
FAC_2155,2025-12-20,CLI_0016,Accesorios,23722,1,Tienda Física
FAC_1295,2026-06-06,CLI_0242,Tapetes,89519,1,Tienda Física
FAC_1119,2026-07-23,CLI_0234,Tapetes,84573,1,Web
FAC_1829,2026-06-13,,Forros_Asiento,160070,2,WhatsApp
FAC_1491,2026-01-31,CLI_0096,Forros_Asiento,152271,1,Tienda Física
FAC_1715,2025-08-01,CLI_0225,Tapetes,96333,1,Tienda Física
FAC_1551,2026-05-17,CLI_0147, Forros_Asiento ,154895,2,Tienda Física
FAC_1881,2026-03-08,CLI_0026,Tapetes,91464,1,WhatsApp
FAC_1916,2026-06-10,CLI_0184,Tapetes,102413,1,Tienda Física
FAC_1666,2026-03-23,CLI_0299, Forros_Asiento ,26216,1,WhatsApp
FAC_1617,2026-04-16,CLI_0026,Forros_Asiento,144136,-1,Web
FAC_1700,2026-04-30,,Tapetes,65851,1,Web
FAC_1530,2026-03-18,CLI_0111,Forros_Asiento,147669,1,Tienda Física
FAC_2095,2025-12-10,CLI_0027,Forros_Asiento,154994,1,Tienda Física
FAC_1703,2026-03-02,CLI_0196,Tapetes,88834,-1,Tienda Física
FAC_1640,2025-09-18,CLI_0138,Accesorios,22622,1,Tienda Física
FAC_1206,2025-10-15,CLI_0223,Cubre_Volantes,44619,1,Tienda Física
FAC_1232,2025-10-08,CLI_0023,Forros_Asiento,146833,2,Tienda Física
FAC_1958,2026-07-18,CLI_0203,Tapetes,87819,1,Tienda Física
FAC_1479,2026-03-25,CLI_0079,Forros_Asiento,150398,1,Tienda Física
FAC_1927,2025-09-25,CLI_0280,tapetes,159437,1,WhatsApp
FAC_1381,2025-08-09,CLI_0043,Tapetes,68923,2,Tienda Física
FAC_2069,2026-07-24,CLI_0031, Forros_Asiento ,85496,1,Tienda Física
FAC_1980,2026-07-06,CLI_0217,Forros_Asiento,136982,1,Tienda Física
FAC_1148,2026-06-20,CLI_0222,Accesorios,20491,1,WhatsApp
FAC_1348,2025-08-26,CLI_0157,Accesorios,25986,1,Tienda Física
FAC_1884,2025-08-12,CLI_0187,Accesorios,25473,2,Tienda Física
FAC_1743,2026-05-15,,Forros_Asiento,125643,1,WhatsApp
FAC_1717,2026-02-24,CLI_0293,Tapetes,94920,1,Tienda Física
FAC_1803,2026-04-12,CLI_0292,Forros_Asiento,116875,1,Tienda Física
FAC_1323,2025-09-08,,Forros_Asiento,137870,3,Web
FAC_2047,2025-11-17,CLI_0297,Tapetes,85634,-2,Tienda Física
FAC_1539,2026-07-16,CLI_0065,Tapetes,85981,1,Tienda Física
FAC_1437,2025-10-25,CLI_0257,tapetes,41753,1,Tienda Física
FAC_2189,2025-08-21,CLI_0002,Cubre_Volantes,44796,1,WhatsApp
FAC_2185,2026-01-27,CLI_0049,Tapetes,77465,1,Tienda Física
FAC_2046,2026-07-24,CLI_0178,Cubre_Volantes,42665,2,Tienda Física
FAC_2166,2025-11-19,CLI_0148,Tapetes,78573,2,Tienda Física
FAC_2008,2025-10-26,CLI_0065,Cubre_Volantes,45482,1,Tienda Física
FAC_1216,2026-04-16,CLI_0061, Forros_Asiento ,26385,1,Tienda Física
FAC_1357,2025-10-07,CLI_0031,Accesorios,27033,2,Tienda Física
FAC_1514,2026-06-08,CLI_0237,Tapetes,88842,1,Tienda Física
FAC_2014,2025-12-26,CLI_0119,Forros_Asiento,169343,1,Tienda Física
FAC_2043,2026-06-12,, Forros_Asiento ,82199,1,WhatsApp
FAC_1835,2025-10-04,CLI_0132,Cubre_Volantes,43718,1,Tienda Física
FAC_1154,2026-01-04,CLI_0081,Cubre_Volantes,46007,1,Web
FAC_1182,2026-03-10,CLI_0168,Forros_Asiento,155682,2,Tienda Física
FAC_1453,2025-09-07,CLI_0002,Tapetes,74026,1,Tienda Física
FAC_1440,2026-07-22,CLI_0195,tapetes,124345,1,Tienda Física
FAC_1953,2026-01-08,CLI_0054,Forros_Asiento,167188,2,Tienda Física
FAC_1488,2026-01-22,CLI_0203,Cubre_Volantes,53253,1,Tienda Física
FAC_2086,2025-09-24,CLI_0287,tapetes,24943,1,Tienda Física
FAC_1397,2026-03-11,CLI_0107,Accesorios,20588,1,WhatsApp
FAC_1022,2025-12-29,CLI_0268,Forros_Asiento,163955,1,Tienda Física
FAC_1838,2025-11-04,CLI_0164,Tapetes,74564,1,Tienda Física
FAC_1902,2025-10-15,CLI_0257,Forros_Asiento,120793,1,WhatsApp
FAC_1884,2026-03-12,CLI_0113,Tapetes,69115,1,Tienda Física
FAC_1496,2025-10-23,CLI_0028,Accesorios,26530,1,Tienda Física
FAC_1706,2025-10-26,,Tapetes,78294,1,WhatsApp
FAC_1236,2025-10-02,CLI_0186,Tapetes,82154,1,Tienda Física
FAC_1017,2025-12-27,CLI_0285,Forros_Asiento,147620,1,Tienda Física
FAC_2089,2026-02-18,CLI_0241,Forros_Asiento,151605,1,Tienda Física
FAC_2032,2026-05-11,CLI_0233,Tapetes,95804,1,Tienda Física
FAC_1850,2026-05-20,CLI_0041,Tapetes,85819,1,Tienda Física
FAC_2035,2025-08-10,CLI_0247,Tapetes,77243,1,WhatsApp
FAC_1491,2026-05-15,CLI_0278,Tapetes,78732,1,Tienda Física
FAC_1723,2026-02-01,CLI_0055,Cubre_Volantes,38742,-1,WhatsApp
FAC_1309,2026-02-13,CLI_0159,Tapetes,76638,1,WhatsApp
FAC_1346,2025-09-29,CLI_0138,Tapetes,84403,1,Tienda Física
FAC_1900,2025-10-31,CLI_0087,Tapetes,85225,1,WhatsApp
FAC_1044,2026-07-25,CLI_0120,tapetes,152631,1,Tienda Física
FAC_1338,2026-03-10,CLI_0189,Accesorios,24412,-1,Tienda Física
FAC_1420,2025-09-19,CLI_0097,Forros_Asiento,157145,1,WhatsApp
FAC_1653,2026-04-05,CLI_0121,Forros_Asiento,157587,3,Tienda Física
