ID_Factura,Fecha_Venta,ID_Cliente,Categoria_Producto,Precio_Unitario,Cantidad,Canal_Venta,Total_Venta
FAC_1959,2025-12-19,CLI_0026,Tapetes,87875,1,Tienda Física,87875
FAC_1800,2025-10-14,CLI_0013,Forros_Asiento,134308,1,Tienda Física,134308
FAC_1428,2026-03-04,CLI_0094,Tapetes,86973,1,Tienda Física,86973
FAC_1721,2025-08-30,CLI_0069,Tapetes,91530,1,Tienda Física,91530
FAC_2077,2025-08-03,CLI_0137,Tapetes,89969,1,Tienda Física,89969
FAC_2180,2026-07-22,CLI_0015,Forros_Asiento,156554,1,Tienda Física,156554
FAC_1711,2026-02-16,CLI_0280,Tapetes,91639,1,WhatsApp,91639
FAC_1981,2026-03-13,CLI_0016,Forros_Asiento,141794,1,Tienda Física,141794
FAC_1770,2025-09-25,CLI_0079,Forros_Asiento,167315,1,Tienda Física,167315
FAC_1354,2026-03-14,CLI_0077,Forros_Asiento,149636,2,WhatsApp,299272
FAC_1372,2026-02-13,CLI_0073,Forros_Asiento,151204,1,Tienda Física,151204
FAC_1161,2026-05-16,CLI_0120,Tapetes,72204,1,Tienda Física,72204
FAC_1258,2026-07-25,CLI_0011,Forros_Asiento,146015,1,Tienda Física,146015
FAC_1085,2025-08-11,CLI_0080,Forros_Asiento,121621,1,WhatsApp,121621
FAC_1348,2025-11-16,CLI_0291,Accesorios,23843,1,Tienda Física,23843
FAC_1231,2025-10-01,CLI_0297,Cubre_Volantes,38720,1,Tienda Física,38720
FAC_2027,2026-07-07,CLI_0259,Forros_Asiento,145000,1,Tienda Física,145000
FAC_1518,2025-08-30,CLI_0226,Forros_Asiento,151732,1,Tienda Física,151732
FAC_2034,2025-11-27,CLI_0199,Tapetes,89711,2,Tienda Física,179422
FAC_1015,2026-07-10,CLI_0106,Accesorios,26569,1,Tienda Física,26569
FAC_2121,2026-05-09,CLI_0024,Tapetes,81026,1,Web,81026
FAC_1639,2026-05-02,CLI_0037,Cubre_Volantes,48060,1,WhatsApp,48060
FAC_1108,2026-01-30,CLI_0053,Tapetes,81784,1,Tienda Física,81784
FAC_1597,2026-02-08,CLI_0100,Forros_Asiento,151678,1,WhatsApp,151678
FAC_1471,2026-02-07,CLI_0165,Forros_Asiento,176183,2,WhatsApp,352366
FAC_1381,2025-08-02,CLI_0166,Tapetes,83312,1,WhatsApp,83312
FAC_1435,2025-08-14,CLI_0123,Forros_Asiento,19554,1,WhatsApp,19554
FAC_1550,2025-11-26,CLI_0181,Cubre_Volantes,47335,1,WhatsApp,47335
FAC_2093,2026-05-09,CLI_0151,Tapetes,91940,1,Tienda Física,91940
FAC_1743,2026-07-14,CLI_0101,Forros_Asiento,111397,1,WhatsApp,111397
FAC_1351,2025-08-15,CLI_0043,Forros_Asiento,123568,1,Tienda Física,123568
FAC_1412,2025-12-11,CLI_0135,Tapetes,20387,2,Tienda Física,40774
FAC_1456,2026-04-26,CLI_0283,Forros_Asiento,139262,1,Tienda Física,139262
FAC_2135,2026-04-05,CLI_0047,Tapetes,95252,1,Tienda Física,95252
FAC_1677,2026-02-15,CLI_0234,Tapetes,85455,2,Tienda Física,170910
FAC_1877,2025-10-09,CLI_0220,Cubre_Volantes,41300,1,Tienda Física,41300
FAC_1579,2025-10-23,CLI_0100,Tapetes,82839,1,WhatsApp,82839
FAC_1669,2026-01-31,CLI_0175,Accesorios,24020,1,Tienda Física,24020
FAC_1451,2025-08-02,CLI_0190,Forros_Asiento,22067,1,Tienda Física,22067
FAC_1335,2026-07-22,CLI_0007,Forros_Asiento,146998,1,Tienda Física,146998
FAC_1297,2026-07-30,CLI_0250,Forros_Asiento,113764,1,WhatsApp,113764
FAC_1063,2025-10-31,CLI_0263,Tapetes,92569,1,WhatsApp,92569
FAC_1357,2025-10-05,CLI_0009,Forros_Asiento,160869,1,WhatsApp,160869
FAC_1438,2025-12-28,CLI_0078,Tapetes,88802,1,Tienda Física,88802
FAC_2171,2025-10-16,CLI_0104,Tapetes,80732,1,Tienda Física,80732
FAC_1238,2026-06-20,CLI_0022,Forros_Asiento,148914,2,Tienda Física,297828
FAC_1724,2026-06-15,CLI_0262,Forros_Asiento,45014,2,Tienda Física,90028
FAC_1414,2025-11-19,CLI_0201,Forros_Asiento,129110,2,WhatsApp,258220
FAC_1672,2025-08-19,CLI_0111,Tapetes,89909,2,WhatsApp,179818
FAC_1125,2026-07-11,CLI_0257,Tapetes,85350,2,WhatsApp,170700
FAC_1330,2025-12-23,CLI_0190,Cubre_Volantes,40153,2,Tienda Física,80306
FAC_1582,2026-01-22,CLI_0008,Accesorios,27584,1,Tienda Física,27584
FAC_2044,2026-06-23,CLI_0219,Tapetes,86999,1,Tienda Física,86999
FAC_1299,2025-10-11,CLI_0161,Forros_Asiento,166306,1,Tienda Física,166306
FAC_1883,2026-05-24,CLI_0113,Tapetes,77125,1,WhatsApp,77125
FAC_1534,2026-06-01,CLI_0010,Forros_Asiento,147995,1,WhatsApp,147995
FAC_1053,2026-06-03,CLI_0177,Forros_Asiento,161701,1,Tienda Física,161701
FAC_1301,2025-09-29,CLI_0218,Accesorios,26778,3,Tienda Física,80334
FAC_1470,2026-07-29,CLI_0253,Forros_Asiento,171983,1,Tienda Física,171983
FAC_2180,2026-01-30,CLI_0235,Forros_Asiento,170164,2,WhatsApp,340328
FAC_1169,2025-10-30,CLI_0225,Accesorios,24399,2,Tienda Física,48798
FAC_1039,2026-07-04,CLI_0062,Cubre_Volantes,46868,1,Web,46868
FAC_2074,2026-03-20,CLI_0292,Tapetes,90667,1,WhatsApp,90667
FAC_1553,2026-06-11,CLI_0114,Cubre_Volantes,54778,2,Tienda Física,109556
FAC_1938,2025-10-01,CLI_0276,Forros_Asiento,150209,1,Web,150209
FAC_1403,2026-07-21,CLI_0270,Tapetes,88647,1,Tienda Física,88647
FAC_1717,2025-10-02,CLI_0099,Forros_Asiento,158000,1,WhatsApp,158000
FAC_1931,2025-12-12,CLI_0167,Accesorios,25638,1,Tienda Física,25638
FAC_1392,2026-03-03,CLI_0091,Tapetes,83551,1,WhatsApp,83551
FAC_1045,2025-08-20,CLI_0155,Forros_Asiento,179377,1,Tienda Física,179377
FAC_1516,2025-12-30,CLI_0123,Forros_Asiento,88648,2,WhatsApp,177296
FAC_1187,2025-09-22,CLI_0166,Tapetes,85895,1,Tienda Física,85895
FAC_1468,2025-09-11,CLI_0079,Forros_Asiento,138198,2,Tienda Física,276396
FAC_1731,2026-04-26,CLI_0224,Tapetes,91321,1,Tienda Física,91321
FAC_1454,2025-10-06,CLI_0244,Accesorios,28257,1,WhatsApp,28257
FAC_1786,2025-11-30,CLI_0221,Tapetes,89061,1,Tienda Física,89061
FAC_1326,2026-04-18,CLI_0178,Forros_Asiento,151296,1,Web,151296
FAC_1975,2026-07-25,CLI_0034,Tapetes,70467,1,Tienda Física,70467
FAC_1461,2025-10-02,CLI_0135,Forros_Asiento,149986,1,Tienda Física,149986
FAC_1513,2025-08-04,CLI_0113,Accesorios,26844,1,Tienda Física,26844
FAC_1376,2025-11-05,CLI_0177,Tapetes,78481,1,WhatsApp,78481
FAC_1245,2026-03-10,CLI_0190,Tapetes,89108,2,WhatsApp,178216
FAC_1874,2026-04-12,CLI_0204,Accesorios,26819,3,Tienda Física,80457
FAC_1670,2026-01-15,CLI_0083,Tapetes,104882,1,Web,104882
FAC_1941,2026-04-07,CLI_0171,Forros_Asiento,149136,1,Tienda Física,149136
FAC_1943,2025-12-12,CLI_0129,Accesorios,21043,2,Tienda Física,42086
FAC_1025,2026-06-07,CLI_0127,Tapetes,83237,2,Tienda Física,166474
FAC_1123,2026-03-13,CLI_0280,Forros_Asiento,45859,1,Tienda Física,45859
FAC_1772,2026-03-06,CLI_0141,Forros_Asiento,158827,2,WhatsApp,317654
FAC_1102,2026-03-21,CLI_0159,Tapetes,88337,1,WhatsApp,88337
FAC_1819,2026-07-23,CLI_0075,Tapetes,78266,2,WhatsApp,156532
FAC_1733,2026-02-13,CLI_0077,Tapetes,89857,1,Web,89857
FAC_1317,2025-08-14,CLI_0077,Accesorios,24152,1,WhatsApp,24152
FAC_2198,2026-01-07,CLI_0026,Forros_Asiento,144908,1,Tienda Física,144908
FAC_1455,2026-01-21,CLI_0194,Forros_Asiento,161199,1,WhatsApp,161199
FAC_1169,2026-04-09,CLI_0153,Forros_Asiento,149411,1,WhatsApp,149411
FAC_1799,2026-07-10,CLI_0139,Tapetes,91789,1,Tienda Física,91789
FAC_1937,2026-05-07,CLI_0153,Tapetes,86991,2,Tienda Física,173982
FAC_1320,2025-11-28,CLI_0161,Forros_Asiento,173307,1,Tienda Física,173307
FAC_1763,2025-11-03,CLI_0272,Accesorios,25546,1,Tienda Física,25546
FAC_1919,2026-02-08,CLI_0275,Forros_Asiento,150086,2,Web,300172
FAC_1569,2025-08-05,CLI_0046,Accesorios,25636,1,Tienda Física,25636
FAC_1008,2025-10-03,CLI_0152,Accesorios,22533,1,WhatsApp,22533
FAC_1433,2026-07-23,CLI_0191,Tapetes,64393,1,Tienda Física,64393
FAC_1848,2026-02-15,CLI_0177,Forros_Asiento,152241,2,Tienda Física,304482
FAC_1791,2026-02-24,CLI_0226,Cubre_Volantes,45466,1,Tienda Física,45466
FAC_1118,2025-10-28,CLI_0022,Forros_Asiento,141067,1,WhatsApp,141067
FAC_1122,2025-11-20,CLI_0216,Forros_Asiento,73579,1,Tienda Física,73579
FAC_2026,2026-02-14,CLI_0036,Tapetes,109953,1,Tienda Física,109953
FAC_1843,2025-10-04,CLI_0287,Tapetes,84350,1,Tienda Física,84350
FAC_1349,2026-07-15,CLI_0109,Tapetes,84954,1,WhatsApp,84954
FAC_2032,2026-04-10,CLI_0071,Tapetes,27048,1,Tienda Física,27048
FAC_1667,2025-11-22,CLI_0084,Tapetes,72360,1,Tienda Física,72360
FAC_1781,2026-07-02,CLI_0065,Forros_Asiento,137767,1,Tienda Física,137767
FAC_1618,2026-01-05,CLI_0149,Tapetes,95646,1,WhatsApp,95646
FAC_1583,2025-09-09,CLI_0286,Forros_Asiento,140123,1,Tienda Física,140123
FAC_1120,2026-02-06,CLI_0238,Forros_Asiento,169361,3,WhatsApp,508083
FAC_1146,2026-03-09,CLI_0186,Accesorios,25033,1,Tienda Física,25033
FAC_1474,2026-02-20,CLI_0138,Forros_Asiento,134427,2,WhatsApp,268854
FAC_1165,2025-11-13,CLI_0288,Forros_Asiento,165403,1,Tienda Física,165403
FAC_1072,2026-02-03,CLI_0106,Accesorios,28116,1,Tienda Física,28116
FAC_1984,2025-11-22,CLI_0022,Tapetes,79161,2,Tienda Física,158322
FAC_1738,2025-09-05,CLI_0168,Accesorios,25198,2,Tienda Física,50396
FAC_1530,2026-04-06,CLI_0299,Tapetes,72675,1,Tienda Física,72675
FAC_2080,2025-10-15,CLI_0272,Forros_Asiento,134822,2,WhatsApp,269644
FAC_1640,2025-11-20,CLI_0192,Forros_Asiento,145913,2,Tienda Física,291826
FAC_1836,2026-05-22,CLI_0082,Forros_Asiento,147297,2,Tienda Física,294594
FAC_1287,2025-10-16,CLI_0077,Tapetes,88791,1,Web,88791
FAC_2012,2026-07-12,CLI_0125,Forros_Asiento,166262,1,WhatsApp,166262
FAC_1050,2026-06-14,CLI_0105,Accesorios,28949,1,Tienda Física,28949
FAC_1228,2026-04-22,CLI_0236,Tapetes,74697,1,Tienda Física,74697
FAC_1274,2025-11-26,CLI_0188,Accesorios,22486,1,Tienda Física,22486
FAC_1298,2025-09-18,CLI_0048,Forros_Asiento,144792,2,Tienda Física,289584
FAC_1173,2025-12-24,CLI_0104,Accesorios,25315,1,Tienda Física,25315
FAC_1934,2025-12-28,CLI_0167,Forros_Asiento,161997,1,Tienda Física,161997
FAC_1562,2025-08-10,CLI_0138,Tapetes,68009,1,WhatsApp,68009
FAC_1664,2026-01-26,CLI_0231,Cubre_Volantes,45873,2,WhatsApp,91746
FAC_1655,2026-07-13,CLI_0099,Forros_Asiento,177868,2,Tienda Física,355736
FAC_2176,2026-07-03,CLI_0197,Accesorios,25630,2,Tienda Física,51260
FAC_1358,2026-06-15,CLI_0130,Forros_Asiento,165772,1,Tienda Física,165772
FAC_1458,2026-07-24,CLI_0290,Forros_Asiento,147644,2,Web,295288
FAC_1404,2025-09-28,CLI_0194,Forros_Asiento,47739,1,Tienda Física,47739
FAC_1523,2026-06-30,CLI_0008,Forros_Asiento,145014,2,Web,290028
FAC_2173,2026-07-11,CLI_0139,Forros_Asiento,137038,1,Tienda Física,137038
FAC_1528,2025-08-27,CLI_0196,Cubre_Volantes,39011,1,Tienda Física,39011
FAC_1008,2026-05-11,CLI_0241,Forros_Asiento,45462,1,Tienda Física,45462
FAC_1646,2026-05-29,CLI_0056,Tapetes,72923,2,Web,145846
FAC_1866,2025-08-17,CLI_0023,Cubre_Volantes,45280,1,WhatsApp,45280
FAC_1535,2026-07-29,CLI_0077,Forros_Asiento,137478,1,Tienda Física,137478
FAC_1159,2026-05-29,CLI_0297,Forros_Asiento,127026,2,Tienda Física,254052
FAC_1346,2026-02-13,CLI_0105,Forros_Asiento,178282,1,Tienda Física,178282
FAC_1687,2026-03-06,CLI_0270,Forros_Asiento,167379,1,Tienda Física,167379
FAC_1877,2026-07-17,CLI_0253,Forros_Asiento,150508,1,Tienda Física,150508
FAC_1779,2026-03-22,CLI_0031,Forros_Asiento,89266,2,WhatsApp,178532
FAC_1854,2026-03-24,CLI_0253,Forros_Asiento,138431,1,Tienda Física,138431
FAC_1539,2025-11-16,CLI_0228,Forros_Asiento,130287,2,WhatsApp,260574
FAC_1455,2025-12-31,CLI_0165,Accesorios,18489,1,Tienda Física,18489
FAC_1899,2026-06-19,CLI_0136,Tapetes,39440,2,WhatsApp,78880
FAC_1980,2025-10-04,CLI_0139,Tapetes,83503,1,Tienda Física,83503
FAC_1484,2026-07-22,CLI_0088,Tapetes,74500,1,Web,74500
FAC_1746,2025-11-27,CLI_0266,Forros_Asiento,94266,1,WhatsApp,94266
FAC_1012,2026-03-05,CLI_0084,Forros_Asiento,164280,3,Tienda Física,492840
FAC_1837,2026-03-22,CLI_0043,Forros_Asiento,139987,2,Tienda Física,279974
FAC_1739,2026-02-02,CLI_0059,Forros_Asiento,142765,2,WhatsApp,285530
FAC_1217,2025-11-13,CLI_0289,Accesorios,25102,1,Web,25102
FAC_1264,2026-02-22,CLI_0234,Forros_Asiento,144318,3,WhatsApp,432954
FAC_2176,2026-06-21,CLI_0066,Forros_Asiento,136514,1,Tienda Física,136514
FAC_1307,2026-07-08,CLI_0133,Accesorios,21617,1,Tienda Física,21617
FAC_1086,2025-10-20,CLI_0270,Tapetes,83069,1,WhatsApp,83069
FAC_1864,2026-04-18,CLI_0111,Tapetes,100457,1,Tienda Física,100457
FAC_1258,2026-07-24,CLI_0083,Tapetes,71363,1,Tienda Física,71363
FAC_2125,2026-05-12,CLI_0131,Forros_Asiento,138810,1,Tienda Física,138810
FAC_1308,2025-09-11,CLI_0251,Forros_Asiento,173237,2,WhatsApp,346474
FAC_1533,2025-09-29,CLI_0052,Forros_Asiento,146705,1,Tienda Física,146705
FAC_1813,2025-08-08,CLI_0128,Forros_Asiento,76027,1,WhatsApp,76027
FAC_1893,2026-05-18,CLI_0140,Forros_Asiento,139318,3,Web,417954
FAC_1683,2026-04-23,CLI_0011,Cubre_Volantes,47703,1,WhatsApp,47703
FAC_1430,2026-05-07,CLI_0105,Accesorios,24606,1,Web,24606
FAC_1891,2025-10-28,CLI_0289,Tapetes,76112,1,Tienda Física,76112
FAC_1661,2026-03-19,CLI_0207,Tapetes,76828,1,Tienda Física,76828
FAC_1599,2025-11-13,CLI_0183,Tapetes,81200,1,Tienda Física,81200
FAC_1831,2026-07-18,CLI_0215,Forros_Asiento,152119,1,Tienda Física,152119
FAC_1124,2026-07-28,CLI_0093,Tapetes,79320,1,Tienda Física,79320
FAC_1620,2026-07-23,CLI_0103,Tapetes,92143,3,Tienda Física,276429
FAC_1476,2026-05-19,CLI_0152,Accesorios,23389,1,Tienda Física,23389
FAC_1621,2026-04-16,CLI_0128,Tapetes,84937,1,WhatsApp,84937
FAC_2064,2026-03-07,CLI_0254,Forros_Asiento,166873,1,WhatsApp,166873
FAC_1513,2025-10-22,CLI_0119,Accesorios,29049,1,Tienda Física,29049
FAC_1815,2025-12-06,CLI_0168,Tapetes,92284,1,Tienda Física,92284
FAC_2155,2025-12-20,CLI_0016,Accesorios,23722,1,Tienda Física,23722
FAC_1295,2026-06-06,CLI_0242,Tapetes,89519,1,Tienda Física,89519
FAC_1119,2026-07-23,CLI_0234,Tapetes,84573,1,Web,84573
FAC_1491,2026-01-31,CLI_0096,Forros_Asiento,152271,1,Tienda Física,152271
FAC_1715,2025-08-01,CLI_0225,Tapetes,96333,1,Tienda Física,96333
FAC_1551,2026-05-17,CLI_0147,Forros_Asiento,154895,2,Tienda Física,309790
FAC_1881,2026-03-08,CLI_0026,Tapetes,91464,1,WhatsApp,91464
FAC_1916,2026-06-10,CLI_0184,Tapetes,102413,1,Tienda Física,102413
FAC_1666,2026-03-23,CLI_0299,Forros_Asiento,26216,1,WhatsApp,26216
FAC_1530,2026-03-18,CLI_0111,Forros_Asiento,147669,1,Tienda Física,147669
FAC_2095,2025-12-10,CLI_0027,Forros_Asiento,154994,1,Tienda Física,154994
FAC_1640,2025-09-18,CLI_0138,Accesorios,22622,1,Tienda Física,22622
FAC_1206,2025-10-15,CLI_0223,Cubre_Volantes,44619,1,Tienda Física,44619
FAC_1232,2025-10-08,CLI_0023,Forros_Asiento,146833,2,Tienda Física,293666
FAC_1958,2026-07-18,CLI_0203,Tapetes,87819,1,Tienda Física,87819
FAC_1479,2026-03-25,CLI_0079,Forros_Asiento,150398,1,Tienda Física,150398
FAC_1927,2025-09-25,CLI_0280,Tapetes,159437,1,WhatsApp,159437
FAC_1381,2025-08-09,CLI_0043,Tapetes,68923,2,Tienda Física,137846
FAC_2069,2026-07-24,CLI_0031,Forros_Asiento,85496,1,Tienda Física,85496
FAC_1980,2026-07-06,CLI_0217,Forros_Asiento,136982,1,Tienda Física,136982
FAC_1148,2026-06-20,CLI_0222,Accesorios,20491,1,WhatsApp,20491
FAC_1348,2025-08-26,CLI_0157,Accesorios,25986,1,Tienda Física,25986
FAC_1884,2025-08-12,CLI_0187,Accesorios,25473,2,Tienda Física,50946
FAC_1717,2026-02-24,CLI_0293,Tapetes,94920,1,Tienda Física,94920
FAC_1803,2026-04-12,CLI_0292,Forros_Asiento,116875,1,Tienda Física,116875
FAC_1539,2026-07-16,CLI_0065,Tapetes,85981,1,Tienda Física,85981
FAC_1437,2025-10-25,CLI_0257,Tapetes,41753,1,Tienda Física,41753
FAC_2189,2025-08-21,CLI_0002,Cubre_Volantes,44796,1,WhatsApp,44796
FAC_2185,2026-01-27,CLI_0049,Tapetes,77465,1,Tienda Física,77465
FAC_2046,2026-07-24,CLI_0178,Cubre_Volantes,42665,2,Tienda Física,85330
FAC_2166,2025-11-19,CLI_0148,Tapetes,78573,2,Tienda Física,157146
FAC_2008,2025-10-26,CLI_0065,Cubre_Volantes,45482,1,Tienda Física,45482
FAC_1216,2026-04-16,CLI_0061,Forros_Asiento,26385,1,Tienda Física,26385
FAC_1357,2025-10-07,CLI_0031,Accesorios,27033,2,Tienda Física,54066
FAC_1514,2026-06-08,CLI_0237,Tapetes,88842,1,Tienda Física,88842
FAC_2014,2025-12-26,CLI_0119,Forros_Asiento,169343,1,Tienda Física,169343
FAC_1835,2025-10-04,CLI_0132,Cubre_Volantes,43718,1,Tienda Física,43718
FAC_1154,2026-01-04,CLI_0081,Cubre_Volantes,46007,1,Web,46007
FAC_1182,2026-03-10,CLI_0168,Forros_Asiento,155682,2,Tienda Física,311364
FAC_1453,2025-09-07,CLI_0002,Tapetes,74026,1,Tienda Física,74026
FAC_1440,2026-07-22,CLI_0195,Tapetes,124345,1,Tienda Física,124345
FAC_1953,2026-01-08,CLI_0054,Forros_Asiento,167188,2,Tienda Física,334376
FAC_1488,2026-01-22,CLI_0203,Cubre_Volantes,53253,1,Tienda Física,53253
FAC_2086,2025-09-24,CLI_0287,Tapetes,24943,1,Tienda Física,24943
FAC_1397,2026-03-11,CLI_0107,Accesorios,20588,1,WhatsApp,20588
FAC_1022,2025-12-29,CLI_0268,Forros_Asiento,163955,1,Tienda Física,163955
FAC_1838,2025-11-04,CLI_0164,Tapetes,74564,1,Tienda Física,74564
FAC_1902,2025-10-15,CLI_0257,Forros_Asiento,120793,1,WhatsApp,120793
FAC_1884,2026-03-12,CLI_0113,Tapetes,69115,1,Tienda Física,69115
FAC_1496,2025-10-23,CLI_0028,Accesorios,26530,1,Tienda Física,26530
FAC_1236,2025-10-02,CLI_0186,Tapetes,82154,1,Tienda Física,82154
FAC_1017,2025-12-27,CLI_0285,Forros_Asiento,147620,1,Tienda Física,147620
FAC_2089,2026-02-18,CLI_0241,Forros_Asiento,151605,1,Tienda Física,151605
FAC_2032,2026-05-11,CLI_0233,Tapetes,95804,1,Tienda Física,95804
FAC_1850,2026-05-20,CLI_0041,Tapetes,85819,1,Tienda Física,85819
FAC_2035,2025-08-10,CLI_0247,Tapetes,77243,1,WhatsApp,77243
FAC_1491,2026-05-15,CLI_0278,Tapetes,78732,1,Tienda Física,78732
FAC_1309,2026-02-13,CLI_0159,Tapetes,76638,1,WhatsApp,76638
FAC_1346,2025-09-29,CLI_0138,Tapetes,84403,1,Tienda Física,84403
FAC_1900,2025-10-31,CLI_0087,Tapetes,85225,1,WhatsApp,85225
FAC_1044,2026-07-25,CLI_0120,Tapetes,152631,1,Tienda Física,152631
FAC_1420,2025-09-19,CLI_0097,Forros_Asiento,157145,1,WhatsApp,157145
FAC_1653,2026-04-05,CLI_0121,Forros_Asiento,157587,3,Tienda Física,472761
FAC_2013,2026-01-30,CLI_0054,Tapetes,84016,1,WhatsApp,84016
FAC_1623,2026-06-26,CLI_0173,Tapetes,80249,1,Tienda Física,80249
FAC_1286,2026-05-30,CLI_0042,Forros_Asiento,167714,1,Tienda Física,167714
FAC_1240,2025-12-20,CLI_0137,Accesorios,24605,1,WhatsApp,24605
FAC_1240,2025-12-11,CLI_0141,Cubre_Volantes,40690,2,Tienda Física,81380
FAC_2184,2025-12-01,CLI_0203,Forros_Asiento,166574,1,Tienda Física,166574
FAC_2000,2026-06-08,CLI_0281,Tapetes,88261,1,Tienda Física,88261
FAC_1925,2026-06-25,CLI_0221,Forros_Asiento,152048,1,Tienda Física,152048
FAC_1596,2025-10-10,CLI_0087,Accesorios,26757,1,Web,26757
FAC_1726,2026-04-08,CLI_0223,Tapetes,81211,3,Tienda Física,243633
FAC_1952,2026-07-07,CLI_0128,Forros_Asiento,71834,1,WhatsApp,71834
FAC_1818,2025-10-26,CLI_0289,Accesorios,23076,1,Tienda Física,23076
FAC_1649,2025-11-06,CLI_0057,Forros_Asiento,165007,1,WhatsApp,165007
FAC_1807,2025-08-19,CLI_0270,Forros_Asiento,160287,1,WhatsApp,160287
FAC_2042,2025-10-07,CLI_0125,Forros_Asiento,128892,1,Tienda Física,128892
FAC_1725,2025-10-09,CLI_0278,Tapetes,78516,2,Tienda Física,157032
FAC_1845,2026-01-20,CLI_0008,Forros_Asiento,179870,1,Tienda Física,179870
FAC_1595,2025-10-21,CLI_0297,Accesorios,22285,3,WhatsApp,66855
FAC_1637,2025-12-29,CLI_0178,Accesorios,27346,1,Tienda Física,27346
FAC_1111,2026-02-17,CLI_0272,Cubre_Volantes,50186,1,WhatsApp,50186
FAC_1863,2025-09-30,CLI_0160,Accesorios,26052,2,Tienda Física,52104
FAC_1195,2026-06-10,CLI_0145,Forros_Asiento,121385,1,Web,121385
FAC_1878,2026-07-19,CLI_0210,Tapetes,103517,1,Web,103517
FAC_2199,2026-01-30,CLI_0226,Accesorios,31230,1,WhatsApp,31230
FAC_1148,2025-09-05,CLI_0272,Accesorios,27362,1,Tienda Física,27362
FAC_1078,2026-05-15,CLI_0209,Forros_Asiento,160224,1,Tienda Física,160224
FAC_2088,2026-01-31,CLI_0268,Forros_Asiento,158829,2,WhatsApp,317658
FAC_1816,2025-10-04,CLI_0007,Tapetes,103717,1,WhatsApp,103717
FAC_1680,2025-10-09,CLI_0207,Tapetes,91380,1,WhatsApp,91380
FAC_1397,2026-04-14,CLI_0010,Forros_Asiento,150128,1,WhatsApp,150128
FAC_1064,2026-05-20,CLI_0163,Cubre_Volantes,45221,2,Tienda Física,90442
FAC_1025,2026-01-25,CLI_0292,Forros_Asiento,144880,1,Tienda Física,144880
FAC_2136,2025-08-26,CLI_0208,Forros_Asiento,168030,1,Tienda Física,168030
FAC_1574,2026-05-28,CLI_0112,Tapetes,79212,1,Tienda Física,79212
FAC_2185,2025-08-13,CLI_0189,Forros_Asiento,138100,1,Web,138100
FAC_1683,2025-09-06,CLI_0040,Tapetes,88386,1,Tienda Física,88386
FAC_2081,2025-11-28,CLI_0188,Forros_Asiento,82204,2,Tienda Física,164408
FAC_1564,2026-07-03,CLI_0090,Forros_Asiento,153495,1,Tienda Física,153495
FAC_1012,2025-11-08,CLI_0056,Forros_Asiento,86530,1,WhatsApp,86530
FAC_1767,2026-04-17,CLI_0281,Forros_Asiento,185067,1,Tienda Física,185067
FAC_1623,2026-07-08,CLI_0018,Forros_Asiento,137306,2,WhatsApp,274612
FAC_1404,2025-09-15,CLI_0055,Accesorios,25052,1,WhatsApp,25052
FAC_1477,2026-04-23,CLI_0022,Tapetes,81714,1,Tienda Física,81714
FAC_1300,2025-12-23,CLI_0163,Forros_Asiento,166348,1,Tienda Física,166348
FAC_2038,2026-07-29,CLI_0172,Cubre_Volantes,38643,2,Tienda Física,77286
FAC_2032,2026-07-12,CLI_0086,Cubre_Volantes,35373,1,Tienda Física,35373
FAC_1322,2025-08-15,CLI_0033,Tapetes,72493,1,Tienda Física,72493
FAC_1369,2026-02-15,CLI_0144,Tapetes,78429,1,WhatsApp,78429
FAC_2079,2025-12-22,CLI_0159,Tapetes,74656,2,WhatsApp,149312
FAC_1785,2026-04-01,CLI_0056,Accesorios,24603,1,Tienda Física,24603
FAC_2190,2025-09-19,CLI_0235,Tapetes,97726,2,Tienda Física,195452
FAC_1597,2026-03-08,CLI_0121,Accesorios,24595,1,Tienda Física,24595
FAC_1966,2026-07-17,CLI_0166,Forros_Asiento,86668,1,Tienda Física,86668
FAC_1828,2026-07-05,CLI_0105,Forros_Asiento,84100,2,Tienda Física,168200
FAC_2125,2025-11-01,CLI_0111,Tapetes,84480,1,WhatsApp,84480
FAC_1523,2026-08-01,CLI_0060,Forros_Asiento,130832,2,Tienda Física,261664
FAC_2036,2026-06-30,CLI_0232,Tapetes,69734,1,Tienda Física,69734
FAC_1085,2025-09-11,CLI_0296,Tapetes,91183,2,WhatsApp,182366
FAC_2034,2026-03-18,CLI_0004,Tapetes,102466,1,Tienda Física,102466
FAC_1355,2026-01-31,CLI_0216,Tapetes,81723,1,WhatsApp,81723
FAC_1901,2026-04-04,CLI_0107,Forros_Asiento,142442,1,Web,142442
FAC_1442,2025-10-31,CLI_0247,Tapetes,95578,1,Tienda Física,95578
FAC_1860,2026-06-30,CLI_0021,Accesorios,27400,1,WhatsApp,27400
FAC_1084,2025-12-19,CLI_0127,Tapetes,78839,1,Tienda Física,78839
FAC_1755,2026-06-08,CLI_0215,Cubre_Volantes,46310,1,Tienda Física,46310
FAC_1044,2026-07-25,CLI_0051,Forros_Asiento,156560,1,Tienda Física,156560
FAC_1084,2026-03-31,CLI_0168,Tapetes,87280,1,Tienda Física,87280
FAC_2182,2025-12-12,CLI_0079,Accesorios,26263,2,Tienda Física,52526
FAC_2037,2025-08-18,CLI_0207,Forros_Asiento,189568,1,Tienda Física,189568
FAC_1380,2026-04-11,CLI_0236,Forros_Asiento,161384,1,Web,161384
